,ts_code,chairman,manager,secretary,reg_capital,setup_date,province
3025,603220.SH,李六兵,李六兵,陆念庆,33776.0,19991229,湖北
3026,002803.SZ,庄浩,张和平,龚红鹰,37840.9288,20031224,福建
3027,603408.SH,吕理镇,陈岱桦,许士伟,44668.0,19900630,福建
3028,603630.SH,吴桂谦,吴桂谦,张晨,22672.0,20011214,广东
3029,603693.SH,徐国群,郭磊,张军,61800.0,20021017,江苏
3030,603686.SH,张桂潮,张桂潮,章林磊,41565.5737,20071221,福建
3031,002631.SZ,汝继勇,汝继勇,何霞,66835.6047,20041202,江苏
3032,603039.SH,韦利东,韦利东,金戈,21229.6414,20010314,上海
3033,603256.SH,毛嘉明,杜甫,邹新娥,87780.0,19980813,上海
3034,002713.SZ,陈辉,杨劲,管哲,41953.698,19961128,北京
3035,605118.SH,吴富宝,吴富宝,吴泓越,40550.0,20020927,福建
3036,603233.SH,柯云峰,柯国强,刘景荣,65634.0654,19990212,广东
3037,002937.SZ,张忠良,陈松杰,周顺松,29440.0,20011227,浙江
3038,603963.SH,杨君祥,王洪信,吴佩容,21970.0,20040322,云南
3039,300425.SZ,朱子君,佟庆远,王哲晓,67570.8786,20020524,四川
3040,603225.SH,庄奎龙,庄耀中,杨剑飞,139610.1469,20000222,浙江
3041,002628.SZ,刘峙宏,孙旭军,李志刚,76221.6215,19880528,四川
3042,300790.SZ,张品光,金永红,陈天富,21011.9144,20110906,广东
3043,300712.SZ,林一文,林一文,卢庆议,18210.4,19940301,福建
3044,603390.SH,陈丽娜,邢映彪,王培森,35168.6984,19940111,广东
3045,300864.SZ,陆朝阳,陆朝阳,李良,4800.0,20120803,江苏
3046,688178.SH,刘军,刘军,范凯,8499.7844,20070814,江苏
3047,603221.SH,宋正兴,宋锦程,李虹,24000.0,19991101,江苏
3048,002439.SZ,王佳,王佳,姜朋,93358.3742,19960624,北京
3049,603129.SH,赖国贵,赖民杰,周雄秀,13437.82,20031209,浙江
3050,603958.SH,陈玉珍,陈芳德,钱龙宝,21736.0,20060821,江苏
3051,605006.SH,牛爱君,高贵恒,巩新沂,50000.0,20080220,山东
3052,300538.SZ,邵羽南,华青翠,李涛,15159.8811,20021225,广东
3053,688051.SH,李玮,李玮,王转转,7733.4,20070914,北京
3054,603085.SH,陈邦锐,陈邦锐,吴延坤,37022.5434,20000121,浙江
3055,300461.SZ,张玉龙,张玉龙,陈弢,12110.4,20030709,浙江
3056,688026.SH,袁建华,Yuan Ye James,陈长溪,10000.0,20010411,广东
3057,603757.SH,韩元富,韩元富,俞文,16424.8,19980107,浙江
3058,605199.SH,刘景萍,刘景萍,吴莉,40010.88,20050622,海南
3059,605050.SH,崔建华,崔建兵,崔倩,43500.0,20040708,上海
3060,300875.SZ,潘峰,潘峰,刘群,7679.5963,20051101,天津
3061,300635.SZ,吴君晔,王胜,吴君晔,13632.2,20000808,广东
3062,688508.SH,张立新,薛伟明,周飙,11280.0,20051223,江苏
3063,603755.SH,张华君,张华君,苗建伟,9861.3681,20010323,山东
3064,002891.SZ,郝忠礼,郝忠礼,史宇,17870.182,20020118,山东
3065,603876.SH,周贤海,周贤海,王诚,43362.8301,20030812,江苏
3066,603288.SH,庞康,庞康,张欣,324044.3208,20000408,广东
3067,003012.SZ,何新明,龚志云,黄征,117300.0,20111104,广东
3068,300435.SZ,章有虎,章有虎,周娟萍,37819.33,20060118,浙江
3069,605369.SH,施慧勇,钟卫峰,金世伟,8000.0,20090817,浙江
3070,300827.SZ,吴强,段育鹤,陈运萍,7333.36,20120330,江苏
3071,603706.SH,李明,田荣江,李伟伟,16000.0,20010318,新疆
3072,300258.SZ,夏汉关,夏汉关,董义,40500.0,19921209,江苏
3073,002956.SZ,谢庆奎,谢庆奎,谢金菱,16000.0,20010801,广西
3074,603277.SH,周俊杰,朱文伟,鲁灵鹏,41005.5,20030410,浙江
3075,603258.SH,胡建平,胡建平,俞国燕,24402.6,20080901,浙江
3076,300707.SZ,张锡亮,方晓鲲,张一峰,15720.0,20080402,江苏
3077,003010.SZ,王玉,王玉,罗志青,12169.984,20110510,广东
3078,300842.SZ,史卫利,史卫利,张莉,10000.0,20100715,江苏
3079,002920.SZ,TAN CHOON LIM,高大鹏,章俊,55000.0,19860724,广东
3080,300490.SZ,黄文宝,佘朋鲋,宋辉,25628.3546,20090925,湖南
3081,300481.SZ,吴悲鸿,吴悲鸿,陈淑敏,25705.95,20021227,河南
3082,603389.SH,高伟,高伟,张大春,26275.2,20000815,江苏
3083,300383.SZ,耿殿根,杨宇航,高宏,154313.9921,19990127,北京
3084,002548.SZ,刘锋,杨华林,翟卫兵,56248.3389,19991106,广东
3085,300360.SZ,杨光,杨光,戴晓华,50438.7126,20060406,浙江
3086,603669.SH,陶灵萍,陶灵萍,张俊珂,71344.0,20031224,西藏
3087,603528.SH,章安强,章安强,邓丽芸,62677.95,19951225,江苏
3088,300664.SZ,王洪春,王鹏鹞,夏淑芬,71484.48,19970715,江苏
3089,002564.SZ,俞铮庆,俞铮庆,王煜,86937.5282,20010331,江苏
3090,002875.SZ,曹璋,曹璋,蒋春,17037.5626,20010920,广东
3091,688165.SH,许礼进,游玮,许礼进,52178.0,20070802,安徽
3092,603983.SH,孙怀庆,孙怀庆,孙怀庆,40100.0,20020402,广东
3093,300808.SZ,卓楚光,卓楚光,李侨,16000.0,20021118,广东
3094,300496.SZ,赵鸿飞,赵鸿飞,王焕欣,42316.7207,20080307,北京
3095,002652.SZ,王功虎,王功虎,赵丹,51206.4,20021127,江苏
3096,603060.SH,马振珠,朱连滨,宋开森,43120.0,19841018,北京
3097,603868.SH,李丐腾,李丐腾,金文彩,43560.0,20060610,上海
3098,002840.SZ,朱俭军,朱俭军,廖文锋,44673.608,20010808,浙江
3099,002853.SZ,马礼斌,马礼斌,管国华,15534.15,20050614,广东
3100,300821.SZ,郑建青,郑建青,张秀磊,120000.0,20061228,山东
3101,300895.SZ,吴立,高鸿波,刘毅,9697.015,20050921,北京
3102,603556.SH,周良璋,张仕权,金依,48868.404,20010706,浙江
3103,002597.SZ,杨乐,夏家信,刘洋,55877.5715,20061225,安徽
3104,688788.SH,刘建德,刘建德,庄丽华,5665.0674,20040227,广东
3105,688596.SH,YU DONG LEI,YU DONG LEI,虞文颖,25650.0,20091010,上海
3106,300553.SZ,楼荣伟,楼荣伟,陈旭初,4800.0,20040602,浙江
3107,300866.SZ,阳萌,赵东平,张希,40642.7207,20111206,湖南
3108,300453.SZ,彭义兴,毛志平,刘明,26270.5,19970307,江西
3109,002837.SZ,齐勇,齐勇,欧贤华,32223.616,20050815,广东
3110,002895.SZ,吴海斌,吴海斌,李建,48762.8,20021125,贵州
3111,603739.SH,黄炳亮,陈刚,姜勇,15466.7,20050223,山东
3112,688369.SH,徐石,徐石,陶维浩,7698.9583,20020402,北京
3113,603108.SH,赵伟东,刘辉,陆晓艳,57953.4079,19990106,上海
3114,002741.SZ,郑靭,郑靭,杨荣政,37424.7285,19800830,广东
3115,603040.SH,徐纳,徐纳,郑晓玲,10330.5779,20020731,浙江
3116,300495.SZ,王迎燕,王迎燕,赵湘,67427.9488,20011228,江苏
3117,603385.SH,王惠文,王彦庆,张春玉,36939.6444,19971211,河北
3118,300166.SZ,管连平,管连平,刘彦斐,105619.0495,19970728,北京
3119,300512.SZ,史中伟,史正,史中伟,27000.0,19990208,浙江
3120,688500.SH,赵龙,赵龙,徐景武,7427.451,20081114,北京
3121,002682.SZ,王跃荣,蓝能旺,刘材文,56236.8594,20030829,福建
3122,300581.SZ,WU JIAN(吴坚),吴星宇,张军妮,17176.0,20000224,陕西
3123,603266.SH,胡建立,胡建立,虞建锋,19896.494,20000703,浙江
3124,300724.SZ,余仲,李时俊,汪愈康,32122.0,20070618,广东
3125,688588.SH,张宝泉,张宝泉,饶钢,40001.0003,20030103,江苏
3126,603300.SH,胡丹锋,胡丹锋,张守鑫,90270.6505,20081121,浙江
3127,601226.SH,文端超,郭树旺,赵江,115500.0,20081226,北京
3128,601138.SH,李军旗,郑弘孟,郭俊宏,1987210.2687,20150306,广东
3129,601016.SH,刘斌,刘斌,罗杰,498667.2,20060106,北京
3130,603197.SH,陈洪凌,张祖秋,尹术飞,16513.3017,19970520,上海
3131,601968.SH,曹清,曹清,王逸凡,83333.33,20040326,上海
3132,002537.SZ,刘国平,刘国平,亓秀美,123783.5239,20041203,山东
3133,002522.SZ,陈健,陈健,许丽秀,90577.9387,20011023,浙江
3134,003015.SZ,陈超,陈超,徐一佳,21080.0,20100112,江苏
3135,300603.SZ,王刚,周路,宋历丽,42153.9961,19960108,新疆
3136,300565.SZ,陈登志,陈登志,杨亚坤,20800.0,20010828,广东
3137,688586.SH,宋祖铭,邓长权,王永骞,40374.4467,20071228,安徽
3138,002789.SZ,刘海云,刘海云,高仲华,13804.0,19940103,广东
3139,002672.SZ,谭侃,谭侃,王恬,87926.7102,19990916,广东
3140,002901.SZ,林志雄,罗炯,华贤楠,40223.58,20040812,福建
3141,603789.SH,章沈强,钱菊平,王黎明,26000.0,20040225,浙江
3142,601865.SH,阮洪良,阮洪良,阮泽云,195460.0,19980624,浙江
3143,002691.SZ,冯帆,孙波,田季英,34000.0,20030516,河北
3144,002876.SZ,张建军,张建军,王志阳,12480.0,20070416,广东
3145,002760.SZ,杨剑,李结平,李结平,8800.0,19971229,安徽
3146,603866.SH,吴学亮,吴学群,张银安,68015.2702,19970123,辽宁
3147,603616.SH,田玉波,田玉波,孙雪,29336.0,20040707,北京
3148,002714.SZ,秦英林,秦英林,秦军,374783.4147,20000713,河南
3149,002582.SZ,石聚彬,石聚彬,豆妍妍,51568.416,19970924,河南
3150,603967.SH,李松青,葛言华,楚旭日,26666.67,20061114,山东
3151,600989.SH,刘元管,刘元管,黄爱军,733336.0,20051102,宁夏
3152,300188.SZ,滕达,申强,蔡志评,80637.8173,19990922,福建
3153,603626.SH,徐金根,TAN CHAI HAU,徐宁,48133.4969,20101201,江苏
3154,002723.SZ,杨健佳,卢保山,梁惠玲,19220.7,20071129,广东
3155,002817.SZ,余春明,余超彪,项先理,14733.9,19960812,安徽
3156,603117.SH,樊继波,郝剑斌,吴江渝,63874.1065,20071112,江苏
3157,300204.SZ,周志文,张荣秦,马莉娜,47603.4544,20020816,北京
3158,300815.SZ,周平,周平,王东焱,13840.0,20100413,安徽
3159,603229.SH,郑志国,郑志国,李震宇,22400.0,20100422,浙江
3160,002701.SZ,周云杰,沈陶,高树军,235080.7528,19970514,北京
3161,605018.SH,王长土,王庆,车斌,41668.0,19931111,浙江
3162,300516.SZ,王振华,李海波,陆磊,18000.0,20010427,湖北
3163,002696.SZ,王建辉,刘康,欧顺明,34938.691,20000419,广西
3164,300266.SZ,李建雄,颜学升,刘慧,156443.1057,19920715,浙江
3165,603515.SH,王耀海,马秀慧,刘斯,75606.3755,20081021,上海
3166,300347.SZ,曹晓春,曹晓春,Gao Jun(高峻),87258.035,20041215,浙江
3167,688418.SH,吴闽华,吴闽华,周春华,19361.0,20050404,广东
3168,603309.SH,韩广源,韩广源,张增勇,26000.0,20040430,广东
3169,002995.SZ,信意安,信意安,李旭,6467.0,20051230,北京
3170,300562.SZ,潘伟潮,麦炯章,徐浪,19032.1292,20020718,广东
3171,603335.SH,赵瑞贞,赵瑞贞,赵瑞贞,42814.46,20011026,广东
3172,300600.SZ,龚瑞良,龚瑞良,王东,29705.22,19930209,江苏
3173,300849.SZ,阮荣涛,阮棋江,段刘滨,10000.0,19980611,浙江
3174,601595.SH,王健儿,陈果,戴运,44820.0,19941007,上海
3175,603936.SH,徐缓,徐缓,黄晓丹,44105.3596,20050325,广东
3176,002865.SZ,陆小红,陆小红,郑彤,12090.1509,20030403,海南
3177,603112.SH,王春翔,王渊,张敏,42500.0,20081229,山西
3178,300211.SZ,王桂珍,王桂珍,周叙明,30267.5973,20010815,江苏
3179,300677.SZ,刘方毅,陈琼,李斌,33347.0842,20090720,山东
3180,300579.SZ,詹榜华,林雪焰,齐秀彬,18000.0,20010228,北京
3181,002870.SZ,赵玉昆,王咸车,龙伟胜,11067.0,19990622,广东
3182,300252.SZ,黄昌华,余昕,伍婧娉,57747.8834,20020402,广东
3183,605166.SH,傅昌宝,毛新华,姚双燕,31554.7,20131101,浙江
3184,002752.SZ,林永贤,林永保,刘嘉屹,83318.0519,19921204,福建
3185,603933.SH,杨维坚,杨维坚,蓝李春,20123.32,20070912,福建
3186,603996.SH,陈德松,陈德松,李娜,30015.0,20070523,浙江
3187,002851.SZ,童永胜,童永胜,王涛,50190.7534,20030729,广东
3188,300752.SZ,吕小霞,吴新理,刘俊丽,11975.222,20070816,广东
3189,300791.SZ,林培青,林培青,郑丽群,12000.0,19930816,广东
3190,300298.SZ,李少波,李少波,黄安国,56531.4734,20020807,湖南
3191,300399.SZ,高磊,邝青,赵楠,19760.0,20060118,北京
3192,300847.SZ,张民忠,汪学文,申其林,19734.0,20000615,河北
3193,002996.SZ,王真见,王增潮,王珲,43900.0,20030321,重庆
3194,603187.SH,邵伟,邵伟,赵定勇,15848.0,20060808,山东
3195,603315.SH,石鹏,石鹏,秦帅,30702.6264,20040714,辽宁
3196,300194.SZ,汪天祥,汪天祥,汤沁,118971.2382,20040225,重庆
3197,002604.SZ,程少博,程少博,杨少德,59956.1402,20010612,山东
3198,688300.SH,李晓冬,李晓冬,柏林,8597.34,20020428,江苏
3199,603028.SH,沈生泉,林柱英,林柱英,22080.0,20050623,江苏
3200,603970.SH,苏毅,苏毅,黄柏集,19200.0096,20090408,北京
3201,300573.SZ,刘继东,刘继东,张少尧,8236.54,19770324,辽宁
3202,002779.SZ,吴明根,吴明根,方路遥,13200.0,19971210,浙江
3203,003816.SZ,杨长利,高立刚,尹恩刚,5049861.11,20140325,广东
3204,603260.SH,罗立国,罗立国,龚吉平,93800.0,20050823,浙江
3205,300281.SZ,汪帆,马佳圳,郑芸,41892.358,19871201,广东
3206,300556.SZ,李萌迪,李萌迪,王军平,11772.6825,20000323,广东
3207,300576.SZ,林海望,黄勇,蔡启上,15600.0,19960625,广东
3208,603776.SH,孙继胜,孙继胜,董萍,18758.0,20100824,江苏
3209,603713.SH,陈银河,陈银河,缪蕾敏,15473.6984,19970328,上海
3210,603918.SH,金史平,金史平,高冬冬,23316.709,19940817,上海
3211,300770.SZ,杨德建,杨德建,粟巍,23105.8146,20100712,广东
3212,002685.SZ,翁耀根,翁杰,程锦,100769.0641,20040109,江苏
3213,300588.SZ,何开文,岳亚梅,杨程,16560.4,19990729,新疆
3214,300374.SZ,孙宝良,孙宝良,谭黎明,24591.2337,20060831,北京
3215,300428.SZ,臧立国,王文红,李志国,57836.9253,19980728,河北
3216,603707.SH,唐咏群,唐咏群,黄锡伟,93415.6142,20001016,江苏
3217,300783.SZ,章燎源,章燎源,潘道伟,40100.0,20120216,安徽
3218,300749.SZ,林新达,林新达,徐冬梅,20516.94,20021204,广东
3219,688313.SH,葛海泉,葛海泉,钟飞,45880.23,20101026,河南
3220,300852.SZ,刘天明,刘天明,黄倩怡,5662.82,20090828,广东
3221,002979.SZ,李卫平,李卫平,杨立望,20800.0,20070109,广东
3222,601949.SH,黄志坚,李岩,刘禹,182250.0,20111219,北京
3223,603816.SH,顾江生,李东来,陈邦灯,63241.1845,20061031,浙江
3224,002812.SZ,PAUL XIAOMING LEE,李晓华,熊炜,87571.2177,20060405,云南
3225,300299.SZ,缪品章,陈苹,林建平,69122.9485,20010302,福建
3226,603030.SH,朱斌,陈文,蔡冠华,53811.6633,19981014,上海
3227,002775.SZ,李从文,高育慧,程玉姣,51276.03,19961205,广东
3228,688311.SH,刘荣,刘荣,向静,11467.0,20130906,四川
3229,603013.SH,郝建,姜林,朱磊,51423.05,19930704,江苏
3230,603021.SH,许金新,樊春雷,李永建,31994.807,20011229,山东
3231,603188.SH,许芸霞,卢建平,张丽娜,57600.0,20060224,江苏
3232,002815.SZ,姜雪飞,姜雪飞,余忠,88254.6777,19950504,广东
3233,603486.SH,庄建华,庄建华,马建军,56322.3175,19980311,江苏
3234,300332.SZ,陈作涛,温雷筠,张洪涛,88020.0859,20070530,北京
3235,300501.SZ,林武辉,林武辉,林武辉,15652.98,20050118,上海
3236,603059.SH,张文生,张文生,王新余,10000.0,19970108,江苏
3237,300654.SZ,任志鸿,于宝增,张立杰,18203.25,20040427,山东
3238,603338.SH,许树根,许树根,梁金,48548.5571,20050516,浙江
3239,002700.SZ,张云峰,冷新卫,徐培蓓,42242.688,20060221,新疆
3240,002864.SZ,谢晓林,谢晓林,吴杰,8667.0,19970922,陕西
3241,002717.SZ,尹洪卫,尹洪卫,张平,152875.5437,19980720,广东
3242,603767.SH,吴江,刘青林,张春生,30609.8,20051215,浙江
3243,300262.SZ,张春霖,王贤,陆天怡,66976.6999,19990322,上海
3244,300788.SZ,王斌,施宏俊,王丹军,19015.1515,19930216,北京
3245,002850.SZ,励建立,励建炬,罗丽娇,21000.0,19960920,广东
3246,603766.SH,涂建华,高勇,邹莎,205354.185,20070608,重庆
3247,002676.SZ,莫绮颜,莫绮颜,李笛鸣,72000.0,19920508,广东
3248,603239.SH,李起富,金桂云,项青锋,27072.0,19961125,浙江
3249,300753.SZ,王凝宇,张智慧,缪飞,10504.0,20011030,江苏
3250,002585.SZ,吴培服,吴培服,吴迪,115627.8085,19971224,江苏
3251,603687.SH,方能斌,方聪艺,胡鑫,41083.0732,20041122,浙江
3252,002550.SZ,王耀方,王轲,蒋文群,127987.5,20030430,江苏
3253,603208.SH,吴水根,王忠,郑宏有,10506.0879,20060731,浙江
3254,300746.SZ,岑政平,杨小军,李娴,22573.8328,19980616,浙江
3255,601086.SH,张国芳,张辉,孟丽,66600.0,19960422,甘肃
3256,603006.SH,徐涛明,林晓峰,宋韵芸,19107.8186,20030130,上海
3257,002312.SZ,朱江,朱江,宋华梅,137809.1733,19970520,四川
3258,002651.SZ,何亚民,林麟,胡益俊,103346.0,19991123,四川
3259,002480.SZ,肖光辉,夏玉龙,张杨,76916.867,20010328,四川
3260,002773.SZ,柯尊洪,柯潇,钟建军,87559.7684,19961003,四川
3261,300019.SZ,王有治,王有强,王有治,33090.1951,19981019,四川
3262,300382.SZ,安旭,安旭,单金秀,56456.9415,20040106,江苏
3263,601360.SH,周鸿祎,周鸿祎,赵路明,676405.5167,19920620,天津
3264,300192.SZ,吴贤良,吴贤良,张峰,29702.3415,20030114,江苏
3265,002426.SZ,高玉根,高玉根,程晔,344151.7719,20031205,江苏
3266,300331.SZ,陈林森,朱志坚,姚维品,22604.8841,20011025,江苏
3267,300356.SZ,龙昌明,龙昌明,戴晓东,40790.462,20000418,江苏
3268,300346.SZ,冯剑松,冯剑松,苏永钦,40689.0845,20001228,江苏
3269,300135.SZ,周德洪,周文彬,王学良,92160.0,20021107,江苏
3270,002478.SZ,曹坚,韩巧林,韩巧林,95999.2879,19890731,江苏
3271,603787.SH,张崇舜,赵学忠,王晨阳,20400.0,20070716,江苏
3272,002310.SZ,刘伟杰,刘伟杰,陈莹,268546.2004,19920702,北京
3273,300367.SZ,邹洋,张睿,赵丰,119577.2516,20000905,北京
3274,002657.SZ,朱烨东,沈飒,赵剑,33757.6686,20031210,北京
3275,300003.SZ,蒲忠杰,蒲忠杰,郭同军,180458.1117,19990611,北京
3276,002697.SZ,曹世如,曹世如,曹曾俊,136000.0,20000622,四川
3277,300028.SZ,熊建新,熊建新,熊建新,34398.0,19991118,四川
3278,300127.SZ,戴炎,吴志坚,朱魁文,32314.636,20010323,四川
3279,601021.SH,王煜,王志杰,陈可,91646.2713,20041101,上海
3280,601816.SH,刘洪润,邵长虹,赵非,4910648.4611,20080109,北京
3281,002336.SZ,何浩,邹军平,蔡慧明,44000.0,19960401,广东
3282,002661.SZ,陈克明,陈宏,陈燕,33428.045,19970616,湖南
3283,002644.SZ,石爱国,尚寿鹏,李宝军,51065.7,20000628,甘肃
3284,601222.SH,陆永华,陆永华,崔东旭,174888.0371,19951106,江苏
3285,300339.SZ,周红卫,周红卫,胡传高,79641.0841,20060629,江苏
3286,300284.SZ,李大鹏,李大鹏,潘岭松,97140.598,20020829,江苏
3287,002513.SZ,杨振华,耿斌,陈康,34008.6278,19901011,江苏
3288,300406.SZ,邹左军,刘希,王建民,58899.7245,20010329,北京
3289,300851.SZ,李伟,任新国,童欣,8693.34,20010606,北京
3290,601908.SH,冯焕培,冯焕培,李道远,199301.7701,20020808,北京
3291,002878.SZ,孙震,孙震,相文燕,22152.8252,19980526,北京
3292,300138.SZ,卢庆国,卢庆国,周静,51186.7534,20000412,河北
3293,300408.SZ,张万镇,李钢,徐瑞英,173787.2522,19921210,广东
3294,300021.SZ,王浩宇,谢永生,陈静,79736.0687,20050119,甘肃
3295,002910.SZ,马红富,马红富,张骞予,19068.06,20000425,甘肃
3296,603169.SH,张璞临,任世宏,胡军旺,105150.2526,20011022,甘肃
3297,002425.SZ,郑合明,何啸威,彭玲,81374.4432,19941229,广东
3298,601777.SH,牟刚,杨波,郭剑锋,131375.7579,19971201,重庆
3299,002928.SZ,胡晓军,李志良,俸杰,101356.7644,20060418,贵州
3300,002496.SZ,仲汉根,裴柏平,韦广权,150758.9677,19890526,江苏
3301,002576.SZ,魏少军,言骅,王欣,16510.0,19880624,江苏
3302,002519.SZ,张红,张红,吴雁,112643.0898,20000615,江苏
3303,002409.SZ,沈琦,沈琦,覃红健,46285.3503,19971029,江苏
3304,300541.SZ,李铠,林鸿,朱胡勇,23580.4033,20001031,北京
3305,300296.SZ,李军,李军,李楠楠,254287.9921,19950821,北京
3306,300045.SZ,高小离,王伟,吴梦冰,61591.2087,20010601,北京
3307,601212.SH,王普公,,孙茏,740477.4511,20070706,甘肃
3308,603919.SH,周志刚,周志刚,石少军,50725.9997,20091223,甘肃
3309,603893.SH,励民,励民,林玉秋,41228.0,20011125,福建
3310,002417.SZ,周世平,周世平,骆丹丹,27000.0,20041009,广东
3311,300027.SZ,王忠军,王忠磊,高辉,278795.9919,20041119,浙江
3312,601558.SH,马忠,马忠,王波,603060.0,20060209,北京
3313,603111.SH,陈颖奇,高文明,唐卫华,99327.5484,20001027,江苏
3314,002778.SZ,许春栋,许春栋,刘君南,8910.95,19920411,江苏
3315,300095.SZ,聂景华,曹明生,陈凤菊,37871.0854,20010118,江西
3316,002591.SZ,朱星河,胡恩雪,余豪,30448.0284,19940901,江西
3317,002695.SZ,褚浚,褚浚,曾细华,51337.8396,19990401,江西
3318,002460.SZ,李良彬,李良彬,欧阳明,133288.8459,20000302,江西
3319,002554.SZ,谢文辉,黄松,张中炜,107081.0,19981007,湖南
3320,002383.SZ,郭信平,郭信平,闫文,74433.4534,19980930,北京
3321,300302.SZ,周泽湘,周泽湘,方一夫,47987.123,19981103,北京
3322,300117.SZ,田新甲,田新甲,黄秋艳,71676.0,19870105,北京
3323,688200.SH,郑连营,蔡琳,孙镪,6118.5186,19930201,北京
3324,002366.SZ,王雪欣,孙录友,马明,86705.735,19971118,四川
3325,300022.SZ,王新明,王新明,杨元兴,38024.038,19941208,四川
3326,603077.SH,曾小平,杨惠容,莫融,883125.0228,20020801,四川
3327,002749.SZ,颜昌绪,颜亚奇,何颉,43088.477,19851230,四川
3328,002592.SZ,顾瑜,顾瑜,黄缘,28333.1157,20010717,广西
3329,300274.SZ,曹仁贤,曹仁贤,解小勇,145774.085,20070711,安徽
3330,002622.SZ,陆璐,陆璐,康超,84000.0,19981106,吉林
3331,002610.SZ,邹承慧,史强,ZHANG JING,448796.9248,20060309,江苏
3332,603156.SH,姚奎章,范召林,马永利,126549.36,19970924,河北
3333,002601.SZ,许刚,许刚,张海涛,203202.0889,19980820,河南
3334,002321.SZ,曹家富,汪开江,曹家富,53429.11,20020130,河南
3335,603585.SH,缪金凤,缪金凤,汪静莉,18000.0,19941222,江苏
3336,002573.SZ,邹艾艾,李其林,李其林,108127.21,20010903,北京
3337,300344.SZ,马超,汪逸,项良宝,49611.4864,19990825,北京
3338,300073.SZ,李建忠,陈彦彬,曲晓力,43672.2773,19980603,北京
3339,300513.SZ,钱苏晋,钱苏晋,李焱,31369.1155,20000627,北京
3340,002466.SZ,蒋卫平,蒋卫平,李波,147709.9383,19951016,四川
3341,603333.SH,盛业武,盛业武,姜向东,51990.5,20030707,四川
3342,300820.SZ,王军,周英怀,刘世伟,9501.0,19960116,四川
3343,300463.SZ,唐勇,吴明建,史炜,55747.734,19941020,四川
3344,688127.SH,徐云明,徐云明,俞周忠,40158.0,20030904,浙江
3345,002457.SZ,赵铁成,张敬泽,范仁平,33499.2,19990301,宁夏
3346,300076.SZ,荆毅民,张克嘉,陈坤,42400.0,19920610,浙江
3347,601567.SH,沈国英,段亮,缪锡雷,138656.9053,20070201,浙江
3348,603508.SH,李欣,方伟,苏站站,27252.1901,19980429,河南
3349,601677.SH,马廷义,刘杰,雷鹏,61630.1222,19970418,河南
3350,300007.SZ,任红军,张潇君,肖锋,29302.2806,19980911,河南
3351,300157.SZ,包笠,孙玉芹,杨成虎,71211.3257,20050329,北京
3352,300182.SZ,徐子泉,陈同刚,袁芳,257496.0807,20060823,北京
3353,300075.SZ,吴强华,王东,邱鲁闽,48064.0605,20011106,北京
3354,002497.SZ,高欣,高欣,翟雄鹰,95733.2888,20011225,四川
3355,603877.SH,张江平,陈红朝,王青林,47672.779,20010910,浙江
3356,002368.SZ,刘学林,吕翊,王茜,57792.8276,19871010,北京
3357,603606.SH,夏崇耀,夏峰,乐君杰,65410.4521,19981022,浙江
3358,300163.SZ,白瑞琛,白瑞琛,熊军,47400.0,20030307,浙江
3359,603917.SH,施良才,施良才,许钢,15680.0,20001115,浙江
3360,300437.SZ,王志清,王志清,宋长廷,21833.8865,19950608,河南
3361,002536.SZ,孙耀志,孙耀忠,谢国楼,50071.1814,20010109,河南
3362,300829.SZ,张鹏,于培星,崔耀军,11290.9092,20060810,河南
3363,300324.SZ,姜平,谢军伟,黄海涛,175301.4595,19971128,北京
3364,601101.SH,关志生,董永站,谷中和,119999.8272,20021231,北京
3365,300212.SZ,林拥军,林拥军,颜芳,64978.777,20010430,北京
3366,300682.SZ,郑新标,郑新标,王慎勇,102062.5726,20030507,江苏
3367,300047.SZ,陈友,苗逢源,陈秀琴,63774.4672,19930118,广东
3368,300052.SZ,李瑞杰,李逸伦,文毅,26326.93,20030722,广东
3369,300264.SZ,陈坤江,张海川,邱翊君,41310.0,20001022,广东
3370,002473.SZ,宋骐,宋骐,王连兴,16000.0,20040311,浙江
3371,601789.SH,周杰,徐文卫,李长春,97608.0,20041220,浙江
3372,300314.SZ,陈再宏,陈再宏,李则东,28800.0,19920918,浙江
3373,300329.SZ,陈海伦,陈朝峰,石定靖,25355.988,20010615,浙江
3374,300659.SZ,魏东晓,魏东晓,孙强,22660.2181,20020312,山东
3375,002613.SZ,高学明,高理,雷敏,93717.0,19950518,河南
3376,603993.SH,袁宏林,孙瑞文,岳远斌,431984.8117,19991222,河南
3377,601566.SH,林聪颖,陈加芽,吴徽荣,57463.715,20040311,福建
3378,300010.SZ,池燕明,窦昕,张亮,86832.4647,19990108,北京
3379,002429.SZ,顾伟,欧军,方振宇,452694.0607,20050404,广东
3380,002436.SZ,邱醒亚,邱醒亚,蒋威,148790.7504,19990318,广东
3381,300012.SZ,万峰,申屠献忠,陈砚,166452.0714,20031223,广东
3382,300321.SZ,孙俊成,徐旭日,于洪亮,8880.0,20020319,山东
3383,002580.SZ,宋斌,宫国伟,张耀,34912.9995,19980820,山东
3384,002476.SZ,吴锋,吴锋,张世鹏,61200.0,19960503,山东
3385,002805.SZ,赵光辉,邓燕,刘飞,14537.07,20000823,山东
3386,300099.SZ,黄自伟,黄自伟,曹洪伟,66733.5255,19981029,山东
3387,300189.SZ,曹欧劼,杨祺,何燕,102400.0,20001229,海南
